key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
3561,,"Battalion#4","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#225","NpcEquip#380",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3562,,"Battalion#4","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#41","NpcEquip#384",0,0,False,"ArrayEventHandler#852749",0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3563,,"Battalion#4","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#36","NpcEquip#379",0,0,False,"ArrayEventHandler#852748",0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3564,,"Battalion#4","LinkRace#0",0,1,"ModelChara#331","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3565,,"Battalion#4","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#214","NpcEquip#545",0,0,False,"ArrayEventHandler#852793",0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3566,,"Battalion#4","LinkRace#0",0,2,"ModelChara#214","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852742",0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3567,,"Battalion#4","LinkRace#0",0,1,"ModelChara#14","BNpcCustomize#0","NpcEquip#360",0,0,False,"ArrayEventHandler#852731",0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3568,,"Battalion#4","LinkRace#0",0,1,"ModelChara#14","BNpcCustomize#0","NpcEquip#360",0,0,False,"ArrayEventHandler#852730",0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3569,,"Battalion#4","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#217","NpcEquip#178",0,0,False,"ArrayEventHandler#852740",0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3570,,"Battalion#4","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#2","NpcEquip#366",0,0,False,"ArrayEventHandler#852739",0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3571,,"Battalion#4","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#214","NpcEquip#545",0,0,False,"ArrayEventHandler#852741",0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3572,,"Battalion#4","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#213","NpcEquip#859",0,0,False,"ArrayEventHandler#852750",0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3573,,"Battalion#4","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#213","NpcEquip#859",0,0,False,"ArrayEventHandler#852751",0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3574,,"Battalion#4","LinkRace#0",2,1.8,"ModelChara#350","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3575,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#1032","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3576,,"Battalion#4","LinkRace#0",0,2,"ModelChara#1033","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3577,,"Battalion#4","LinkRace#0",0,1,"ModelChara#786","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3578,,"Battalion#4","LinkRace#0",0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,False,False,0,0,0,0,0,False,False,0
3579,,"Battalion#4","LinkRace#0",0,1,"ModelChara#1008","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3580,,"Battalion#4","LinkRace#0",2,2,"ModelChara#244","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#10",1,True,True,True,False,0,0,5,172,0,False,False,0
3581,,"Battalion#4","LinkRace#0",0,1,"ModelChara#1007","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
3582,,"Battalion#4","LinkRace#0",0,1,"ModelChara#972","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3583,,"Battalion#4","LinkRace#0",0,1,"ModelChara#292","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,5,61,0,False,False,0
3584,,"Battalion#4","LinkRace#0",2,0.8,"ModelChara#351","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3585,,"Battalion#4","LinkRace#0",0,2,"ModelChara#774","BNpcCustomize#0","NpcEquip#886",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3586,,"Battalion#4","LinkRace#0",0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,False,False,0,0,0,0,0,False,False,0
3587,,"Battalion#4","LinkRace#0",0,1,"ModelChara#1009","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
3588,,"Battalion#4","LinkRace#0",0,0.7,"ModelChara#917","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3589,,"Battalion#4","LinkRace#0",0,1.8,"ModelChara#145","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,True,True,False,0,0,0,0,0,False,False,0
3590,,"Battalion#4","LinkRace#0",0,1.8,"ModelChara#63","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,True,True,False,0,0,0,0,0,False,False,0
3591,,"Battalion#4","LinkRace#0",0,1.8,"ModelChara#1018","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,True,True,False,0,0,0,0,0,False,False,0
3592,,"Battalion#4","LinkRace#0",0,1.8,"ModelChara#280","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,True,True,False,0,0,0,0,0,False,False,0
3593,,"Battalion#4","LinkRace#0",0,1.8,"ModelChara#190","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,True,True,False,0,0,0,0,0,False,False,0
3594,,"Battalion#4","LinkRace#0",0,1.8,"ModelChara#198","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,True,True,False,0,0,0,0,0,False,False,0
3595,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#176","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,True,True,False,0,0,0,0,0,False,False,0
3596,,"Battalion#4","LinkRace#0",0,3,"ModelChara#142","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,True,True,False,0,0,0,0,0,False,False,0
3597,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#137","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,True,True,False,0,0,0,0,0,False,False,0
3598,,"Battalion#0","LinkRace#0",0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
3599,,"Battalion#0","LinkRace#0",0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,13,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
3600,,"Battalion#4","LinkRace#0",0,1,"ModelChara#736","BNpcCustomize#0","NpcEquip#0",0,2,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3601,,"Battalion#0","LinkRace#0",0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,13,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
3602,,"Battalion#4","LinkRace#0",0,1,"ModelChara#10","BNpcCustomize#0","NpcEquip#342",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3603,,"Battalion#4","LinkRace#0",0,1,"ModelChara#483","BNpcCustomize#0","NpcEquip#0",0,0,True,,8,"BNpcParts#0",1,True,True,False,False,0,0,0,0,0,False,False,0
3604,,"Battalion#4","LinkRace#0",0,1,"ModelChara#483","BNpcCustomize#0","NpcEquip#0",0,0,True,,8,"BNpcParts#0",1,True,True,False,False,0,0,0,0,0,False,False,0
3605,,"Battalion#4","LinkRace#0",0,1,"ModelChara#483","BNpcCustomize#0","NpcEquip#0",0,0,True,,8,"BNpcParts#0",1,True,True,False,False,0,0,0,0,0,False,False,0
3606,,"Battalion#4","LinkRace#0",0,1,"ModelChara#483","BNpcCustomize#0","NpcEquip#0",0,0,True,,8,"BNpcParts#0",1,True,True,False,False,0,0,0,0,0,False,False,0
3607,,"Battalion#4","LinkRace#0",0,3,"ModelChara#292","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,5,61,0,False,False,0
3608,,"Battalion#0","LinkRace#0",0,1.2,"ModelChara#1031","BNpcCustomize#507","NpcEquip#275",0,0,False,,8,"BNpcParts#0",1,False,True,True,False,0,0,0,0,0,False,False,0
3609,,"Battalion#0","LinkRace#0",0,1.2,"ModelChara#1031","BNpcCustomize#507","NpcEquip#275",0,0,False,,8,"BNpcParts#0",1,False,True,True,False,0,0,0,0,0,False,False,0
3610,,"Battalion#0","LinkRace#0",0,1.2,"ModelChara#1031","BNpcCustomize#507","NpcEquip#275",0,0,False,,8,"BNpcParts#0",1,False,True,True,False,0,0,0,0,0,False,False,0
3611,,"Battalion#0","LinkRace#0",0,1,"ModelChara#89","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3612,,"Battalion#4","LinkRace#0",0,1,"ModelChara#1025","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
3613,,"Battalion#4","LinkRace#0",0,2,"ModelChara#1009","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
3614,,"Battalion#4","LinkRace#0",7,1.2,"ModelChara#765","BNpcCustomize#0","NpcEquip#0",0,11,True,,3,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3615,,"Battalion#4","LinkRace#0",7,1,"ModelChara#766","BNpcCustomize#0","NpcEquip#0",0,11,True,,3,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3616,,"Battalion#4","LinkRace#0",7,1,"ModelChara#316","BNpcCustomize#0","NpcEquip#0",0,11,True,,8,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3617,,"Battalion#4","LinkRace#0",7,1,"ModelChara#829","BNpcCustomize#0","NpcEquip#0",0,11,True,,8,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3618,,"Battalion#4","LinkRace#0",7,1,"ModelChara#830","BNpcCustomize#0","NpcEquip#0",0,11,True,,8,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3619,,"Battalion#4","LinkRace#0",0,1,"ModelChara#10","BNpcCustomize#0","NpcEquip#344",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3620,,"Battalion#4","LinkRace#0",2,2,"ModelChara#636","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3621,,"Battalion#4","LinkRace#0",2,2,"ModelChara#353","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3622,,"Battalion#4","LinkRace#0",2,1.5,"ModelChara#763","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3623,,"Battalion#4","LinkRace#0",0,1,"ModelChara#681","BNpcCustomize#0","NpcEquip#0",0,2,True,,3,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
3624,,"Battalion#4","LinkRace#0",0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,3,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
3625,,"Battalion#4","LinkRace#0",0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,3,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
3626,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#1001","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3627,,"Battalion#4","LinkRace#0",0,1,"ModelChara#1010","BNpcCustomize#0","NpcEquip#0",0,0,True,,3,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
3628,,"Battalion#4","LinkRace#0",0,1,"ModelChara#659","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3629,,"Battalion#4","LinkRace#0",0,1,"ModelChara#371","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3630,,"Battalion#4","LinkRace#0",0,1,"ModelChara#362","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852375",0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3631,,"Battalion#4","LinkRace#0",0,1.25,"ModelChara#732","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3632,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#179","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852149",0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3633,,"Battalion#4","LinkRace#0",0,1.4,"ModelChara#230","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3634,,"Battalion#4","LinkRace#0",0,1,"ModelChara#377","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3635,,"Battalion#4","LinkRace#0",0,1.7,"ModelChara#730","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3636,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#180","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852389",0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3637,,"Battalion#0","LinkRace#0",0,1,"ModelChara#518","BNpcCustomize#0","NpcEquip#0",0,2,True,,3,"BNpcParts#0",1,False,True,True,False,0,0,0,0,0,False,False,0
3638,,"Battalion#0","LinkRace#0",0,2,"ModelChara#1002","BNpcCustomize#0","NpcEquip#0",0,2,True,,3,"BNpcParts#0",1,False,True,True,False,0,0,0,0,0,False,False,0
3639,,"Battalion#0","LinkRace#0",0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,3,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
3640,,"Battalion#0","LinkRace#0",0,1,"ModelChara#1003","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",1,False,True,True,False,0,0,0,0,0,False,False,0
3641,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#304","NpcEquip#220",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3642,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#223","NpcEquip#221",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3643,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#224","NpcEquip#222",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3644,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#222","NpcEquip#223",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3645,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#221","NpcEquip#224",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3646,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#515","NpcEquip#898",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3647,,"Battalion#0","LinkRace#0",0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,3,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
3648,,"Battalion#0","LinkRace#0",0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,3,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
3649,,"Battalion#4","LinkRace#0",2,2,"ModelChara#547","BNpcCustomize#514","NpcEquip#897",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3650,,"Battalion#4","LinkRace#0",0,1,"ModelChara#1015","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,True,True,False,0,0,0,0,0,False,False,0
3651,,"Battalion#4","LinkRace#0",0,1,"ModelChara#512","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
3652,,"Battalion#4","LinkRace#0",0,1,"ModelChara#511","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
3653,,"Battalion#4","LinkRace#0",0,1,"ModelChara#649","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
3654,,"Battalion#4","LinkRace#0",0,1,"ModelChara#1006","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
3655,,"Battalion#4","LinkRace#0",0,2,"ModelChara#536","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
3656,,"Battalion#4","LinkRace#0",0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,False,False,False,0,0,0,0,0,False,False,0
3657,,"Battalion#4","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#213","NpcEquip#724",0,0,False,"ArrayEventHandler#852791",0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3658,,"Battalion#4","LinkRace#0",0,0.8,"ModelChara#371","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852792",0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3659,,"Battalion#4","LinkRace#0",0,1,"ModelChara#224","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852795",0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3660,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#772","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852794",0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3661,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#168","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3662,,"Battalion#4","LinkRace#0",0,2,"ModelChara#171","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3663,,"Battalion#4","LinkRace#0",0,2.78,"ModelChara#261","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
3664,,"Battalion#4","LinkRace#0",0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
3665,,"Battalion#4","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#426","NpcEquip#468",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
3666,,"Battalion#4","LinkRace#0",3,1,"ModelChara#356","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,5,8,0,False,False,0
3667,,"Battalion#4","LinkRace#0",3,1.6,"ModelChara#148","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,5,30,0,False,False,0
3668,,"Battalion#4","LinkRace#0",3,1.6,"ModelChara#149","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,5,30,0,False,False,0
3669,,"Battalion#4","LinkRace#0",3,1,"ModelChara#362","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3670,,"Battalion#4","LinkRace#0",3,1.5,"ModelChara#180","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3671,,"Battalion#4","LinkRace#0",3,1,"ModelChara#224","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3672,,"Battalion#4","LinkRace#0",3,1,"ModelChara#39","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,5,37,0,False,False,0
3673,,"Battalion#4","LinkRace#0",3,2.5,"ModelChara#253","BNpcCustomize#0","NpcEquip#662",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3674,,"Battalion#4","LinkRace#0",3,2,"ModelChara#213","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3675,,"Battalion#4","LinkRace#0",3,1,"ModelChara#55","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3676,,"Battalion#4","LinkRace#0",3,1.2,"ModelChara#0","BNpcCustomize#36","NpcEquip#379",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3677,,"Battalion#4","LinkRace#0",3,1,"ModelChara#0","BNpcCustomize#37","NpcEquip#380",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3678,,"Battalion#4","LinkRace#0",3,1,"ModelChara#0","BNpcCustomize#38","NpcEquip#381",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3679,,"Battalion#4","LinkRace#0",3,1,"ModelChara#0","BNpcCustomize#39","NpcEquip#382",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3680,,"Battalion#4","LinkRace#0",3,1,"ModelChara#0","BNpcCustomize#41","NpcEquip#384",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3681,,"Battalion#4","LinkRace#0",3,1,"ModelChara#331","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3682,,"Battalion#4","LinkRace#0",3,1.2,"ModelChara#729","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3683,,"Battalion#4","LinkRace#0",3,1.5,"ModelChara#128","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,5,123,0,False,False,0
3684,,"Battalion#4","LinkRace#0",3,1,"ModelChara#176","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852017",0,"BNpcParts#0",1,True,True,True,False,0,0,5,21,0,False,False,0
3685,,"Battalion#4","LinkRace#0",3,1.5,"ModelChara#570","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3686,,"Battalion#4","LinkRace#0",6,1.3,"ModelChara#974","BNpcCustomize#0","NpcEquip#0",3093,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3687,,"Battalion#4","LinkRace#0",0,1,"ModelChara#996","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
3688,,"Battalion#4","LinkRace#0",6,1,"ModelChara#930","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3689,,"Battalion#4","LinkRace#0",0,2,"ModelChara#213","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3690,,"Battalion#4","LinkRace#0",2,0.7,"ModelChara#1020","BNpcCustomize#0","NpcEquip#0",0,0,True,,3,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3691,,"Battalion#4","LinkRace#0",0,1,"ModelChara#994","BNpcCustomize#0","NpcEquip#0",3107,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3692,,"Battalion#4","LinkRace#0",0,1,"ModelChara#995","BNpcCustomize#0","NpcEquip#0",3107,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3693,,"Battalion#4","LinkRace#0",0,1,"ModelChara#362","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
3694,,"Battalion#4","LinkRace#0",0,1,"ModelChara#1000","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3695,,"Battalion#4","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#37","NpcEquip#380",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3696,,"Battalion#4","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#38","NpcEquip#381",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3697,,"Battalion#4","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#39","NpcEquip#382",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
3698,,"Battalion#4","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#41","NpcEquip#384",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
