key,0,1,2,3,4,5,6,7,8,9,10
279,11,"Lop Hop","All Classes",1,"BannerCondition#638",0,0,0,2114,"ui/icon/246000/246418.tex",""
280,11,"Eat Chicken","All Classes",1,"BannerCondition#639",0,0,0,1719,"ui/icon/246000/246420.tex",""
281,11,"Love Heart","All Classes",1,"BannerCondition#640",0,0,0,2115,"ui/icon/246000/246423.tex",""
282,11,"Humble Triumph","All Classes",1,"BannerCondition#641",0,0,0,1413,"ui/icon/246000/246424.tex",""
283,11,"Victory Reveal","All Classes",1,"BannerCondition#642",0,0,0,1412,"ui/icon/246000/246425.tex",""
284,2,"World-swallower","VPR",2,"BannerCondition#681",0,0,0,4131,"ui/icon/062000/062141.tex",""
285,2,"Advent of Chocobastion","PCT",2,"BannerCondition#682",0,0,0,4200,"ui/icon/062000/062142.tex",""
286,0,,"",0,"BannerCondition#0",0,0,0,0,,""
287,11,"All Saints' Charm","All Classes",1,"BannerCondition#720",0,0,0,1406,"ui/icon/246000/246417.tex",""
288,11,"Fry Egg","All Classes",1,"BannerCondition#816",0,0,0,1750,"ui/icon/246000/246426.tex",""
289,11,"Advent of Light","All Classes",1,"BannerCondition#707",0,0,0,1773,"ui/icon/246000/246407.tex",""
290,11,"Cheer Jump: Green","All Classes",1,"BannerCondition#975",0,0,0,2028,"ui/icon/246000/246416.tex",""
291,11,"Cheer Wave: Violet","All Classes",1,"BannerCondition#976",0,0,0,2025,"ui/icon/246000/246415.tex",""
292,11,"Cheer On: Bright","All Classes",1,"BannerCondition#977",0,0,0,2022,"ui/icon/246000/246414.tex",""
293,0,,"",0,"BannerCondition#0",0,0,0,0,,""
294,0,,"",0,"BannerCondition#0",0,0,0,0,,""
295,11,"Uchiwasshoi","All Classes",1,"BannerCondition#721",0,0,0,1414,"ui/icon/246000/246427.tex",""
296,11,"Attend","All Classes",1,"BannerCondition#722",0,0,0,2308,"ui/icon/246000/246428.tex",""
297,11,"Water","All Classes",1,"BannerCondition#723",0,0,0,2310,"ui/icon/246000/246429.tex",""
298,11,"Shake Drink","All Classes",1,"BannerCondition#724",0,0,0,2309,"ui/icon/246000/246430.tex",""
299,11,"Pose of the Unbound","All Classes",1,"BannerCondition#725",0,0,0,1602,"ui/icon/246000/246431.tex",""
300,11,"Bouquet","All Classes",1,"BannerCondition#726",0,0,0,2116,"ui/icon/246000/246432.tex",""
301,0,,"",0,"BannerCondition#0",0,0,0,0,,""
302,11,"Ohokaliy","All Classes",1,"BannerCondition#727",0,0,0,1012,"ui/icon/246000/246434.tex",""
303,11,"Photograph","All Classes",1,"BannerCondition#1",0,0,0,1774,"ui/icon/246000/246436.tex",""
304,11,"Visage Capture","All Classes",1,"BannerCondition#817",0,0,0,1775,"ui/icon/246000/246435.tex",""
305,11,"Overreact","All Classes",1,"BannerCondition#818",0,0,0,1526,"ui/icon/246000/246437.tex",""
306,11,"Twirl","All Classes",1,"BannerCondition#819",0,0,0,1776,"ui/icon/246000/246438.tex",""
307,11,"Dazed","All Classes",1,"BannerCondition#820",0,0,0,2311,"ui/icon/246000/246439.tex",""
308,11,"Rage","All Classes",1,"BannerCondition#821",0,0,0,2312,"ui/icon/246000/246440.tex",""
309,11,"Breaking","All Classes",1,"BannerCondition#880",0,0,0,1415,"ui/icon/246000/246453.tex",""
310,11,"Gridanian Gulp","All Classes",1,"BannerCondition#881",0,0,0,2318,"ui/icon/246000/246446.tex",""
311,11,"Ul'dahn Gulp","All Classes",1,"BannerCondition#881",0,0,0,2319,"ui/icon/246000/246447.tex",""
312,11,"Lominsan Gulp","All Classes",1,"BannerCondition#881",0,0,0,2317,"ui/icon/246000/246448.tex",""
313,11,"Limber Up","All Classes",1,"BannerCondition#882",0,0,0,1416,"ui/icon/246000/246449.tex",""
314,11,"Drink Green Tea","All Classes",1,"BannerCondition#883",0,0,0,1721,"ui/icon/246000/246450.tex",""
315,11,"Savor Tea","All Classes",1,"BannerCondition#883",0,0,0,2316,"ui/icon/246000/246451.tex",""
316,10,,"All Classes",1,"BannerCondition#884",0,0,0,2314,"ui/icon/246000/246452.tex",""
317,20,"emote/act_emot43_portrait","All Classes",1,"BannerCondition#978",0,0,0,1777,"ui/icon/246000/246454.tex","Blown Away"
318,11,"Stomp","All Classes",1,"BannerCondition#979",0,0,0,1505,"ui/icon/246000/246455.tex",""
319,11,"Cheer Rhythm: Red","All Classes",1,"BannerCondition#980",0,0,0,2030,"ui/icon/246000/246456.tex",""
320,11,"Cheer Light: Yellow","All Classes",1,"BannerCondition#981",0,0,0,2033,"ui/icon/246000/246457.tex",""
321,11,"Delighted","All Classes",1,"BannerCondition#982",0,0,0,1417,"ui/icon/246000/246458.tex",""
322,20,"emote/act_emot46_portrait","All Classes",1,"BannerCondition#983",0,0,0,1603,"ui/icon/246000/246459.tex","Runway Walk"
323,11,"Cheer On: Orange","All Classes",1,"BannerCondition#984",0,0,0,2023,"ui/icon/246000/246460.tex",""
324,11,"Cheer Wave: Pink","All Classes",1,"BannerCondition#985",0,0,0,2026,"ui/icon/246000/246461.tex",""
325,11,"Cheer Jump: Indigo","All Classes",1,"BannerCondition#986",0,0,0,2029,"ui/icon/246000/246462.tex",""
326,11,"Carry Book","All Classes",1,"BannerCondition#987",0,0,0,2313,"ui/icon/246000/246463.tex",""
327,0,,"",0,"BannerCondition#0",0,0,0,0,,""
328,0,,"",0,"BannerCondition#0",0,0,0,0,,""
329,0,,"",0,"BannerCondition#0",0,0,0,0,,""
330,11,"Cheer Rhythm: Violet","All Classes",1,"BannerCondition#991",0,0,0,2031,"ui/icon/246000/246467.tex",""
331,11,"Cheer Rhythm: Bright","All Classes",1,"BannerCondition#992",0,0,0,2032,"ui/icon/246000/246469.tex",""
332,11,"Cheer Light: Blue","All Classes",1,"BannerCondition#993",0,0,0,2034,"ui/icon/246000/246468.tex",""
333,11,"Cheer Light: Green","All Classes",1,"BannerCondition#994",0,0,0,2035,"ui/icon/246000/246470.tex",""
334,0,,"",0,"BannerCondition#0",0,0,0,0,,""
335,0,,"",0,"BannerCondition#0",0,0,0,0,,""
336,11,"Cackle","All Classes",1,"BannerCondition#1055",0,0,0,2117,"ui/icon/246000/246473.tex",""
337,11,"Conduct","All Classes",1,"BannerCondition#1056",0,0,0,2320,"ui/icon/246000/246474.tex",""
338,11,"Devour Taco","All Classes",1,"BannerCondition#1057",0,0,0,2315,"ui/icon/246000/246476.tex",""
339,0,,"",0,"BannerCondition#0",0,0,0,0,,""
340,0,,"",0,"BannerCondition#0",0,0,0,0,,""
341,0,,"",0,"BannerCondition#0",0,0,0,0,,""
342,0,,"",0,"BannerCondition#0",0,0,0,0,,""
343,0,,"",0,"BannerCondition#0",0,0,0,0,,""
344,0,,"",0,"BannerCondition#0",0,0,0,0,,""
345,0,,"",0,"BannerCondition#0",0,0,0,0,,""
346,0,,"",0,"BannerCondition#0",0,0,0,0,,""
347,0,,"",0,"BannerCondition#0",0,0,0,0,,""
348,0,,"",0,"BannerCondition#0",0,0,0,0,,""
349,0,,"",0,"BannerCondition#0",0,0,0,0,,""
350,0,,"",0,"BannerCondition#0",0,0,0,0,,""
