key,0,1,2,3,4,5,6,7,8,9,10
45500,0,0,"Prestige Shadow Fuma Gantai","Prestige Shadow Fuma Koromo","Prestige Shadow Fuma Tekko","Prestige Shadow Fuma Hakama","Prestige Shadow Fuma Kyahan","","","",""
45501,0,0,"Prestige Royal Crown","Prestige Royal Vest","Prestige Royal Celestial Gloves","Prestige Royal Breeches","Prestige Royal Shoes","","","",""
45502,0,0,"Prestige Crimson Hat","Prestige Crimson Vest","Prestige Crimson Celestial Gloves","Prestige Crimson Breeches","Prestige Crimson Shoes","","","",""
45503,0,0,"Educand's Cap","Educand's Jacket","","Educand's Slacks","Educand's Shoes","","","",""
45504,0,0,"","Educand's Sailor Top","","Educand's Sailor Skirt","Educand's Loafers","","","",""
45505,0,0,"Magitek Ear Guards","Magitek Jacket","Magitek Fingerstalls","Magitek Bottoms","Magitek Shoes","","","",""
45506,0,0,"Salon Server's Hat","Salon Server's Vest","Salon Server's Gloves","Salon Server's Bottoms","Salon Server's Shoes","","","",""
45507,0,0,"Salon Server's Hat","Salon Server's Dress Vest","Salon Server's Dress Gloves","Salon Server's Skirt","Salon Server's Shoes","","","",""
45508,0,0,"False Monarchy Mask","False Monarchy Armor","False Monarchy Gauntlets","False Monarchy Breeches","False Monarchy Sabatons","","","",""
45509,0,0,"Yakaku Kamidome","Yakaku Dogi","","Yakaku Koshita","Yakaku Geta","","","",""
45510,0,0,"Yakaku Kamidome","Yakaku Dogi","","Yakaku Fundoshi","Yakaku Geta","","","",""
45511,0,0,"Prestige High Allagan Circlet of Fending","Prestige Heavy High Allagan Coat","Prestige High Allagan Gauntlets of Fending","Prestige High Allagan Trousers of Fending","Prestige High Allagan Sabatons of Fending","","","",""
45512,0,0,"Prestige High Allagan Headgear of Maiming","Prestige High Allagan Cuirass of Maiming","Prestige High Allagan Gauntlets of Maiming","Prestige High Allagan Trousers of Maiming","Prestige High Allagan Sabatons of Maiming","","","",""
45513,0,0,"Prestige High Allagan Headgear of Striking","Prestige High Allagan Cuirass of Striking","Prestige High Allagan Gauntlets of Striking","Prestige High Allagan Trousers of Striking","Prestige High Allagan Sabatons of Striking","","","",""
45514,0,0,"Prestige High Allagan Mask of Aiming","Prestige High Allagan Coat of Aiming","Prestige High Allagan Gloves of Aiming","Prestige High Allagan Breeches of Aiming","Prestige High Allagan Boots of Aiming","","","",""
45515,0,0,"Prestige High Allagan Circlet of Scouting","Prestige High Allagan Cuirass of Scouting","Prestige High Allagan Gauntlets of Scouting","Prestige High Allagan Pantaloons of Scouting","Prestige High Allagan Thighboots of Scouting","","","",""
45516,0,0,"Prestige High Allagan Circlet of Healing","Prestige High Allagan Coat of Healing","Prestige High Allagan Gloves of Healing","Prestige High Allagan Pantaloons of Healing","Prestige High Allagan Thighboots of Healing","","","",""
45517,0,0,"Prestige High Allagan Mask of Casting","Prestige High Allagan Coat of Casting","Prestige High Allagan Gloves of Casting","Prestige High Allagan Breeches of Casting","Prestige High Allagan Boots of Casting","","","",""
45518,0,0,"Plain Pajama Eye Mask","Plain Pajama Shirt","","Plain Pajama Bottoms","Plain Pajama Slippers","","","",""
45519,0,0,"Cactuar Pajama Eye Mask","Cactuar Pajama Shirt","","Cactuar Pajama Bottoms","Cactuar Pajama Slippers","","","",""
45520,0,0,"Chocobo Pajama Eye Mask","Chocobo Pajama Shirt","","Chocobo Pajama Bottoms","Chocobo Pajama Slippers","","","",""
45521,0,0,"Unorthodox Saint's Cap","Unorthodox Saint's Halfrobe","Unorthodox Saint's Gloves","Unorthodox Saint's Bottoms","Unorthodox Saint's Longboots","","","",""
45522,0,0,"Seigneur's Beret","Seigneur's Jerkin","Seigneur's Gloves","Seigneur's Breeches","Seigneur's Longboots","","","",""
45523,0,0,"Baronial Hat","Baronial Jacket","Baronial Wristwraps","Baronial Culottes","Baronial Longboots","","","",""
45524,0,0,"Island Resort Straw Hat","Island Resort Shirt","Island Resort Round Wristwatch","Island Resort Slacks","Island Resort Loop Sandals","","","",""
45525,0,0,"Shishu Bujin Eboshi","Shishu Bujin Hitatare","","Shishu Bujin Kiribakama","Shishu Obutozori","","","",""
45526,0,0,"Shishu Gozen Kanzashi","Shishu Gozen Kochiki","","Shishu Gozen Hakama","Shishu Obutozori","","","",""
45527,0,0,"","Iceheart Robe","Iceheart Armlets","Iceheart Bottoms","Iceheart Thighboots","","","",""
45528,0,0,"Far Eastern Performer's Mask","Far Eastern Performer's Halfrobe","","Far Eastern Performer's Trousers","Far Eastern Performer's Shoes","","","",""
45529,0,0,"Fierce Tyrant's Helm","Fierce Tyrant's Cuirass","Fierce Tyrant's Gauntlets","Fierce Tyrant's Hose","Fierce Tyrant's Sollerets","","","",""
45530,0,0,"Model A-1 Tactical Goggles","Model A-1 Tactical Top","Model A-1 Tactical Fingerless Gloves","Model A-1 Tactical Bottoms","Model A-1 Tactical Shoes","","","",""
45531,0,0,"Model A-2 Tactical Goggles","Model A-2 Tactical Top","Model A-2 Tactical Fingerless Gloves","Model A-2 Tactical Bottoms","Model A-2 Tactical Shoes","","","",""
45532,0,0,"Model B-1 Tactical Halfmask","Model B-1 Tactical Jacket","Model B-1 Tactical Armlets","Model B-1 Tactical Bottoms","Model B-1 Tactical Shoes","","","",""
45533,0,0,"Model B-2 Tactical Halfmask","Model B-2 Tactical Jacket","Model B-2 Tactical Armlets","Model B-2 Tactical Bottoms","Model B-2 Tactical Shoes","","","",""
45534,0,0,"Model C-1 Tactical Hood","Model C-1 Tactical Shirt","Model C-1 Tactical Gloves","Model C-1 Tactical Bottoms","Model C-1 Tactical Longboots","","","",""
45535,0,0,"Model C-2 Tactical Hood","Model C-2 Tactical Shirt","Model C-2 Tactical Gloves","Model C-2 Tactical Bottoms","Model C-2 Tactical Longboots","","","",""
45536,0,0,"","Metian Vest","Metian Gauntlets","Metian Chausses","Metian Sollerets","","","",""
45537,0,0,"Gentlebean Knit Cap","Gentlebean Parka","","Gentlebean Bottoms","Gentlebean Shoes","","","",""
45538,0,0,"Imp Head","Imp Suit","","","","","","",""
45539,0,0,"","Woodland Warden's Top","Woodland Warden's Fingerstalls","Woodland Warden's Breeches","Woodland Warden's Longboots","","","",""
45540,0,0,"","Woodland Warden's Top","Woodland Warden's Fingerstalls","Woodland Warden's Skirt","Woodland Warden's Longboots","","","",""
45541,0,0,"","Crystarium Prodigy's Top","Crystarium Prodigy's Fingerless Gloves","Crystarium Prodigy's Hose","Crystarium Prodigy's Thighboots","","","",""
45542,0,0,"Felicitous Hood","Felicitous Tunic","Felicitous Mitts","Felicitous Gaskins","Felicitous Thighboots","","","",""
45543,0,0,"","Recreationisle Shirt","Recreationisle Dive Watch","Recreationisle Halfslops","Recreationisle Shoes","","","",""
45544,0,0,"Free Spirit's Hat","Free Spirit's Jacket","Free Spirit's Ringbands","Free Spirit's Cropped Slops","Free Spirit's Backless Loafers","","","",""
45545,0,0,"","Martial Artist's Vest","","Martial Artist's Slops","Martial Artist's Pumps","","","",""
45546,0,0,"","Martial Artist's Sleeveless Vest","","Martial Artist's Slops","Martial Artist's Pumps","","","",""
45547,0,0,"","Gleaner's Coat","Gleaner's Work Gloves","Gleaner's Breeches","Gleaner's Longboots","","","",""
45548,0,0,"","","","","","","","",""
45549,0,0,"","","","","","","","",""
45550,0,0,"","","","","","","","",""
45551,0,0,"","","","","","","","",""
45552,0,0,"","","","","","","","",""
45553,0,0,"","","","","","","","",""
45554,0,0,"","","","","","","","",""
45555,0,0,"","","","","","","","",""
45556,0,0,"","","","","","","","",""
45557,0,0,"","","","","","","","",""
45558,0,0,"","","","","","","","",""
45559,0,0,"Mica Head","Mica Suit","","","","","","",""
45560,0,0,"Night of Devilry Horns","Night of Devilry Shirt","Night of Devilry Fingerless Gloves","Night of Devilry Trousers","Night of Devilry Boots","","","",""
45561,0,0,"","Turali Trader's Shirt","","Turali Trader's Culottes","Turali Trader's Shoes","","","",""
45562,0,0,"","Turali Traveler's Shirt","","Turali Trader's Culottes","Turali Traveler's Shoes","","","",""
45563,0,0,"Scientist's Monocle","Scientist's Coat","Scientist's Gloves","Scientist's Breeches","Scientist's Boots","","","",""
45564,0,0,"Loose Fit Cap","Loose Fit Overshirt","Loose Fit Wristguards","Loose Fit Cargo Trousers","Loose Fit Shoes","","","",""
45565,0,0,"Seneschal Prince's Headset","Seneschal Prince's Jacket","Seneschal Prince's Gloves","Seneschal Prince's Trousers","Seneschal Prince's Longboots","","","",""
45566,0,0,"Wintertide Trapper's Hat","Wintertide Blouson","","Wintertide Culottes","Wintertide Shoes","","","",""
45567,0,0,"Wintertide Trapper's Hat","Wintertide Blouson","","Wintertide Sheath Skirt","Wintertide Shoes","","","",""
45568,0,0,"Dawnblazer Hat","Dawnblazer Jerkin","Dawnblazer Gloves","Dawnblazer Chaps","Dawnblazer Boots","","","",""
45569,0,0,"Leisurewear Knit Cap","Leisurewear High-cut Shirt","","Leisurewear Sweatpants","Leisurewear Shoes","","","",""
45570,0,0,"Leisurewear Knit Cap","Leisurewear High-cut Knit Top","","Leisurewear Sweatpants","Leisurewear Shoes","","","",""
45571,0,0,"Belt-leather Beret","Belt-leather Harness Top","Belt-leather Fingerstalls","Belt-leather Trousers","Belt-leather Boots","","","",""
45572,0,0,"Belt-leather Beret","Open-back Belt-leather Harness Top","Belt-leather Fingerstalls","Cropped Belt-leather Slops","Belt-leather Loafers","","","",""
45573,0,0,"","Ex-arch's Jacket","Ex-arch's Bracers","Ex-arch's Halfslops","Ex-arch's Boots","","","",""
45574,0,0,"Zero's Order Chapeau","Zero's Order Cuirass","","Zero's Order Flanchard","","Zero's Order Earring","","",""
45575,0,0,"","King of Leonis Mail","King of Leonis Armguards","King of Leonis Brais","King of Leonis Boots","","","",""
45576,0,0,"","Queen of Hourne Bliaud","","Queen of Hourne Tights","Queen of Hourne Boots","","","",""
45590,0,0,"","Coeurl Talisman","","Coeurl Beach Briefs","","","","",""
47704,0,0,"Air Cell Hood","Air Cell Jacket","Air Cell Armlets","Air Cell Halfslops","Air Cell Shoes","","","",""
47705,0,0,"Fuath Plumed Hat","Fuath Swallowtail","Fuath Dress Gloves","Fuath Pantaloons","Fuath Dress Shoes","","","",""
47706,0,0,"Critical Hit A-1 Tour Knit Cap","Critical Hit A-1 Tour Cropped Harness","Critical Hit A-1 Tour Armlets","Critical Hit A-1 Tour Bottoms","Critical Hit A-1 Tour Boots","","","",""
47707,0,0,"Critical Hit A-2 Tour Knit Cap","Critical Hit A-2 Tour Cropped Harness","Critical Hit A-2 Tour Armlets","Critical Hit A-2 Tour Bottoms","Critical Hit A-2 Tour Boots","","","",""
47708,0,0,"Critical Hit B-1 Tour Headset","Critical Hit B-1 Tour Top","Critical Hit B-1 Tour Halfgloves","Critical Hit B-1 Tour Breeches","Critical Hit B-1 Tour Longboots","","","",""
47709,0,0,"Critical Hit B-2 Tour Headset","Critical Hit B-2 Tour Top","Critical Hit B-2 Tour Halfgloves","Critical Hit B-2 Tour Breeches","Critical Hit B-2 Tour Longboots","","","",""
47710,0,0,"","Critical Hit C-1 Tour Jacket","Critical Hit C-1 Tour False Nails","Critical Hit C-1 Tour Cargo Trousers","Critical Hit C-1 Tour Shoes","","","",""
47711,0,0,"","Critical Hit C-2 Tour Jacket","Critical Hit C-2 Tour False Nails","Critical Hit C-2 Tour Cargo Trousers","Critical Hit C-2 Tour Shoes","","","",""
47712,0,0,"","Summertide Formal Jacket","","Summertide Formal Slacks","Summertide Formal Shoes","","","",""
47713,0,0,"","Summertide Formal Dress","","","Summertide Formal Dress Shoes","","","",""
47714,0,0,"Alternative Cap","Alternative Shirt","Alternative Leather Bracelets","Alternative Trousers","Alternative Spiked Shoes","","","",""
47715,0,0,"Galatea Crown","Galatea Bustier","","Galatea Tights","Galatea Heels","","","",""
47718,0,0,"Star Captain Hat","Star Captain Coat","Star Captain Gloves","Star Captain Trousers","Star Captain Boots","","","",""
47720,0,0,"Star Pilot Helm","Star Pilot Suit","Star Pilot Gloves","","Star Pilot Boots","","","",""
47722,0,0,"Hope Mask [M]","Hope Mail [M]","Hope Vambraces [M]","Hope Coil [M]","Hope Greaves [M]","","","",""
47724,0,0,"Hope Visor [F]","Hope Mail [F]","Hope Vambraces [F]","Hope Coil [F]","Hope Greaves [F]","","","",""
47725,0,0,"","Ramza's Coat","Ramza's Gloves","","Ramza's Thighboots","","","",""
47726,0,0,"","Ovelia's Dress","","Ovelia's Drawers","Ovelia's Boots","","","",""
47727,0,0,"Gaffgarion's Burgeonet","Gaffgarion's Mail","Gaffgarion's Vambraces","Gaffgarion's Gaskins","Gaffgarion's Boots","","","",""
48737,0,0,"The Warden's Wreath","The Warden's Dress","The Warden's Vambraces","The Warden's Tanga","The Warden's Thighboots","The Warden's Earring","","",""
48738,0,0,"","Crystarium Rebel's Top","Crystarium Rebel's Wrist Torque","Crystarium Rebel's Halftights","Crystarium Rebel's Thighboots","","","",""
48739,0,0,"Neon Street Cap","Neon Street Blouson","","Neon Street Cargo Trousers","Neon Street Shoes","","","",""
48740,0,0,"","Bouncer's Holster Vest","Bouncer's Halfgloves","Bouncer's Holster Slacks","Bouncer's Dress Shoes","","","",""
48741,0,0,"","Bouncer's Vest","Bouncer's Halfgloves","Bouncer's Slacks","Bouncer's Dress Shoes","","","",""
48742,0,0,"Maritime Mirrored Sunglasses","Maritime Top","","Maritime Shorts","Maritime Sandals","","","",""
48743,0,0,"","Star Crew Jacket","Star Crew Gloves","Star Crew Trousers","Star Crew Boots","","","",""
48744,0,0,"Cosmosuit Helm","Cosmosuit Top","Cosmosuit Gloves","Cosmosuit Bottoms","","","","",""
48745,0,0,"Lix Temple Chain","Lix Chiton","Lix Fingerless Gloves","Lix Hose","Lix Longboots","","","",""
48746,0,0,"Tycoon Hairpin","Tycoon Leotard","Tycoon Dress Gloves","Tycoon Tights","Tycoon Bootlets","","","",""
48747,0,0,"Scherwiz Hairpin","Scherwiz Coat","Scherwiz Vambraces","Scherwiz Skirt","Scherwiz Boots","","","",""
50467,0,0,"","Hyuran Tunic","Hyuran Gloves","Hyuran Breeches","Hyuran Thighboots","","","",""
50468,0,0,"","Hyuran Chemisette","Hyuran Halfgloves","Hyuran Skirt","Hyuran Longboots","","","",""
50469,0,0,"","Elezen Surcoat","Elezen Gloves","Elezen Braccae","Elezen Jackboots","","","",""
50470,0,0,"","Elezen Gown","Elezen Halfgloves","Elezen Tights","Elezen Shoes","","","",""
50471,0,0,"","Lalafellin Tunic","Lalafellin Wristguards","Lalafellin Gaskins","Lalafellin Top Boots","","","",""
50472,0,0,"","Lalafellin Kaftan","Lalafellin Wristbands","Lalafellin Bloomers","Lalafellin Bootees","","","",""
50473,0,0,"","Miqo'te Vest","Miqo'te Gauntlets","Miqo'te Zouaves","Miqo'te Longboots","","","",""
50474,0,0,"","Miqo'te Separates","Miqo'te Gloves","Miqo'te Loincloth","Miqo'te Shoes","","","",""
50475,0,0,"","Roegadyn Harness","Roegadyn Bracers","Roegadyn Breeches","Roegadyn Boots","","","",""
50476,0,0,"","Roegadyn Bodice","Roegadyn Armguards","Roegadyn Legstraps","Roegadyn Sandals","","","",""
50477,0,0,"","Auri Harness","Auri Armguards","Auri Breeches","Auri Sandals","","","",""
50478,0,0,"","Auri Gown","Auri Halfgloves","Auri Pantalettes","Auri Buskins","","","",""
50479,0,0,"","Hrothgar Harness","Hrothgar Wristguards","Hrothgar Subligar","Hrothgar Sandals","","","",""
50480,0,0,"","Hrothgar Vest","Hrothgar Vambraces","Hrothgar Tights","Hrothgar Caligae","","","",""
50481,0,0,"","Viera Harness","Viera Armguards","Viera Gaskins","Viera Sollerets","","","",""
50482,0,0,"","Viera Chestwrap","Viera Armlets","Viera Pantalettes","Viera Sandals","","","",""
50483,0,0,"Kabuto #55","Uwagi #55","Tekko #55","Hakama #55","Choka #55","","","",""
50484,0,0,"","Sophist's Robe","","Sophist's Podea","Sophist's Hupodema","","","",""
50485,0,0,"","","","","","","","",""
50486,0,0,"","Guardian Corps Coat","Guardian Corps Gauntlets","Guardian Corps Skirt","Guardian Corps Boots","","","",""
50487,0,0,"","Bohemian's Coat","Bohemian's Gloves","Bohemian's Trousers","Bohemian's Boots","","","",""
50488,0,0,"Field Commander's Helm","Field Commander's Coat","Field Commander's Gloves","Field Commander's Slops","Field Commander's Boots","","","",""
50489,0,0,"The Face of the Golden Wolf","The Body of the Golden Wolf","The Hands of the Golden Wolf","The Legs of the Golden Wolf","The Feet of the Golden Wolf","","","",""
50490,0,0,"The Face of Undying Twilight","The Body of Undying Twilight","The Hands of Undying Twilight","The Legs of Undying Twilight","The Feet of Undying Twilight","","","",""
50491,0,0,"The Face of Pressing Darkness","The Body of Pressing Darkness","The Hands of Pressing Darkness","The Legs of Pressing Darkness","The Feet of Pressing Darkness","","","",""
50492,0,0,"The Face of the White Night","The Body of the White Night","The Hands of the White Night","The Legs of the White Night","The Feet of the White Night","","","",""
50493,0,0,"The Face of the Silver Wolf","The Body of the Silver Wolf","The Hands of the Silver Wolf","The Legs of the Silver Wolf","The Feet of the Silver Wolf","","","",""
50494,0,0,"Makai Mauler's Facemask","Makai Mauler's Oilskin","Makai Mauler's Fingerless Gloves","Makai Mauler's Leggings","Makai Mauler's Boots","","","",""
50495,0,0,"Makai Manhandler's Facemask","Makai Manhandler's Jerkin","Makai Manhandler's Fingerless Gloves","Makai Manhandler's Quartertights","Makai Manhandler's Longboots","","","",""
50496,0,0,"Makai Marksman's Eyepatch","Makai Marksman's Battlegarb","Makai Marksman's Fingerless Gloves","Makai Marksman's Slops","Makai Marksman's Boots","","","",""
50497,0,0,"Makai Markswoman's Ribbon","Makai Markswoman's Battledress","Makai Markswoman's Fingerless Gloves","Makai Markswoman's Quartertights","Makai Markswoman's Longboots","","","",""
50498,0,0,"Makai Sun Guide's Circlet","Makai Sun Guide's Oilskin","Makai Sun Guide's Fingerless Gloves","Makai Sun Guide's Slops","Makai Sun Guide's Boots","","","",""
50499,0,0,"Makai Moon Guide's Circlet","Makai Moon Guide's Gown","Makai Moon Guide's Fingerless Gloves","Makai Moon Guide's Quartertights","Makai Moon Guide's Longboots","","","",""
50500,0,0,"Makai Priest's Coronet","Makai Priest's Doublet Robe","Makai Priest's Fingerless Gloves","Makai Priest's Slops","Makai Priest's Boots","","","",""
50501,0,0,"Makai Priestess's Headdress","Makai Priestess's Jerkin","Makai Priestess's Fingerless Gloves","Makai Priestess's Skirt","Makai Priestess's Longboots","","","",""
50502,0,0,"Makai Vanguard's Monocle","Makai Vanguard's Battlegarb","Makai Vanguard's Fingerless Gloves","Makai Vanguard's Leggings","Makai Vanguard's Boots","","","",""
50503,0,0,"Makai Vanbreaker's Ribbon","Makai Vanbreaker's Battledress","Makai Vanbreaker's Fingerless Gloves","Makai Vanbreaker's Quartertights","Makai Vanbreaker's Longboots","","","",""
50504,0,0,"Makai Harbinger's Facemask","Makai Harbinger's Battlegarb","Makai Harbinger's Fingerless Gloves","Makai Harbinger's Leggings","Makai Harbinger's Boots","","","",""
50505,0,0,"Makai Harrower's Facemask","Makai Harrower's Jerkin","Makai Harrower's Fingerless Gloves","Makai Harrower's Quartertights","Makai Harrower's Longboots","","","",""
50506,0,0,"","Far Eastern Lord's Robe","","Far Eastern Lord's Trousers","Far Eastern Lord's Crakows","","","",""
50507,0,0,"","Far Eastern Lady's Dress","","Far Eastern Lady's Loincloth","Far Eastern Lady's Crakows","","","",""
50508,0,0,"Far Eastern Patriarch's Hat","Far Eastern Patriarch's Tunic","","","Far Eastern Patriarch's Longboots","","","",""
50509,0,0,"Far Eastern Matriarch's Sun Hat","Far Eastern Matriarch's Dress","","","Far Eastern Matriarch's Boots","","","",""
50510,0,0,"Augmented Gallant Coronet","Augmented Gallant Surcoat","Augmented Gallant Gauntlets","Augmented Gallant Cuisses","Augmented Gallant Sollerets","","","",""
50511,0,0,"Augmented Temple Circlet","Augmented Temple Cyclas","Augmented Temple Gloves","Augmented Temple Gaskins","Augmented Temple Boots","","","",""
50512,0,0,"Augmented Fighter's Burgeonet","Augmented Fighter's Cuirass","Augmented Fighter's Gauntlets","Augmented Fighter's Breeches","Augmented Fighter's Jackboots","","","",""
50513,0,0,"Augmented Drachen Armet","Augmented Drachen Mail","Augmented Drachen Gauntlets","Augmented Drachen Breeches","Augmented Drachen Greaves","","","",""
50514,0,0,"Augmented Choral Chapeau","Augmented Choral Shirt","Augmented Choral Ringbands","Augmented Choral Tights","Augmented Choral Sandals","","","",""
50515,0,0,"Augmented Healer's Circlet","Augmented Healer's Robe","Augmented Healer's Gloves","Augmented Healer's Culottes","Augmented Healer's Boots","","","",""
50516,0,0,"Augmented Wizard's Petasos","Augmented Wizard's Coat","Augmented Wizard's Gloves","Augmented Wizard's Tonban","Augmented Wizard's Crakows","","","",""
50517,0,0,"Augmented Evoker's Horn","Augmented Evoker's Doublet","Augmented Evoker's Ringbands","Augmented Evoker's Waistclout","Augmented Evoker's Thighboots","","","",""
50518,0,0,"Augmented Scholar's Mortarboard","Augmented Scholar's Gown","Augmented Scholar's Gloves","Augmented Scholar's Culottes","Augmented Scholar's Boots","","","",""
50519,0,0,"Augmented Ninja Hatsuburi","Augmented Ninja Chainmail","Augmented Ninja Tekko","Augmented Ninja Hakama","Augmented Ninja Kyahan","","","",""
50520,0,0,"Valor Coronet","Valor Surcoat","Valor Gauntlets","Valor Cuisses","Valor Sollerets","","","",""
50521,0,0,"Warrior's Burgeonet","Warrior's Cuirass","Warrior's Gauntlets","Warrior's Breeches","Warrior's Jackboots","","","",""
50522,0,0,"Melee Circlet","Melee Cyclas","Melee Gloves","Melee Gaskins","Melee Boots","","","",""
50523,0,0,"Wyrm's Armet","Wyrm's Mail","Wyrm's Gauntlets","Wyrm's Breeches","Wyrm's Greaves","","","",""
50524,0,0,"Bard's Chapeau","Bard's Shirt","Bard's Ringbands","Bard's Tights","Bard's Sandals","","","",""
50525,0,0,"Cleric's Circlet","Cleric's Robe","Cleric's Gloves","Cleric's Culottes","Cleric's Boots","","","",""
50526,0,0,"Sorcerer's Petasos","Sorcerer's Coat","Sorcerer's Gloves","Sorcerer's Tonban","Sorcerer's Crakows","","","",""
50527,0,0,"Summoner's Horn","Summoner's Doublet","Summoner's Ringbands","Summoner's Waistclout","Summoner's Thighboots","","","",""
50528,0,0,"Argute Mortarboard","Argute Gown","Argute Gloves","Argute Culottes","Argute Boots","","","",""
50529,0,0,"Koga Hatsuburi","Koga Chainmail","Koga Tekko","Koga Hakama","Koga Kyahan","","","",""
50530,0,0,"Creed Wings","Creed Cuirass","Creed Gauntlets","Creed Cuisses","Creed Sabatons","","","",""
50531,0,0,"Tantra Tantour","Tantra Chestwrap","Tantra Wristwraps","Tantra Galligaskins","Tantra Gaiters","","","",""
50532,0,0,"Ravager's Helm","Ravager's Cuirass","Ravager's Chains","Ravager's Breeches","Ravager's Warboots","","","",""
50533,0,0,"Dragonlancer's Mesail","Dragonlancer's Plackart","Dragonlancer's Vambraces","Dragonlancer's Cuissots","Dragonlancer's Schynbalds","","","",""
50534,0,0,"Aoidos' Turban","Aoidos' Cloak","Aoidos' Shoulder Gloves","Aoidos' Tights","Aoidos' Thighboots","","","",""
50535,0,0,"Orison Hood","Orison Robe","Orison Fingerless Gloves","Orison Skirt","Orison Thighboots","","","",""
50536,0,0,"Goetia Tricorne","Goetia Coat","Goetia Gloves","Goetia Chausses","Goetia Thighboots","","","",""
50537,0,0,"Caller's Horn","Caller's Himation","Caller's Armlets","Caller's Loincloth","Caller's Sandals","","","",""
50538,0,0,"Savant's Top Hat","Savant's Overcoat","Savant's Aethercell Gloves","Savant's Culottes","Savant's Boots","","","",""
50539,0,0,"Iga Zukin","Iga Ningi","Iga Tekko","Iga Hakama","Iga Kyahan","","","",""
50540,0,0,"Chaos Burgeonet","Chaos Cuirass","Chaos Gauntlets","Chaos Flanchard","Chaos Sollerets","","","",""
50541,0,0,"Machinist's Goggles","Machinist's Shirt","Machinist's Gloves","Machinist's Brais","Machinist's Boots","","","",""
50542,0,0,"Welkin Hat","Welkin Robe","Welkin Half Sleeves","Welkin Breeches","Welkin Shoes","","","",""
50543,0,0,"Chivalrous Circlet","Chivalrous Surcoat","Chivalrous Gauntlets","Chivalrous Cuisses","Chivalrous Sollerets","","","",""
50544,0,0,"Pacifist's Circlet","Pacifist's Vest","Pacifist's Armguards","Pacifist's Gaskins","Pacifist's Boots","","","",""
50545,0,0,"Brutal Visor","Brutal Lorica","Brutal Gauntlets","Brutal Breeches","Brutal Sollerets","","","",""
50546,0,0,"Trueblood Armet","Trueblood Mail","Trueblood Gauntlets","Trueblood Brais","Trueblood Greaves","","","",""
50547,0,0,"Storyteller's Chapeau","Storyteller's Coat","Storyteller's Gloves","Storyteller's Bottoms","Storyteller's Boots","","","",""
50548,0,0,"Seventh Heaven Circlet","Seventh Heaven Top","Seventh Heaven Fingerless Gloves","Seventh Heaven Bottoms","Seventh Heaven Thighboots","","","",""
50549,0,0,"Seventh Hell Petasos","Seventh Hell Coat","Seventh Hell Gloves","Seventh Hell Breeches","Seventh Hell Thighboots","","","",""
50550,0,0,"Channeler's Horn","Channeler's Vest","Channeler's Armlets","Channeler's Halfslops","Channeler's Boots","","","",""
50551,0,0,"Orator's Mortarboard","Orator's Coat","Orator's Cuffs","Orator's Bottoms","Orator's Shoes","","","",""
50552,0,0,"Kage-kakushi Somen","Kage-kakushi Chainmail","Kage-kakushi Tekko","Kage-kakushi Hakama","Kage-kakushi Kyahan","","","",""
50553,0,0,"Abyss Burgeonet","Abyss Cuirass","Abyss Gauntlets","Abyss Flanchard","Abyss Sollerets","","","",""
50554,0,0,"Gunner's Goggles","Gunner's Coat","Gunner's Gloves","Gunner's Trousers","Gunner's Thighboots","","","",""
50555,0,0,"Constellation Turban","Constellation Top","Constellation Armlets","Constellation Gaskins","Constellation Sandals","","","",""
50556,0,0,"Myochin Jingasa","Myochin Haori","Myochin Tekko","Myochin Hakama","Myochin Geta","","","",""
50557,0,0,"Duelist's Chapeau","Duelist's Tabard","Duelist's Gloves","Duelist's Breeches","Duelist's Thighboots","","","",""
50558,0,0,"Anemos Chivalrous Circlet","Anemos Chivalrous Surcoat","Anemos Chivalrous Gauntlets","Anemos Chivalrous Cuisses","Anemos Chivalrous Sollerets","","","",""
50559,0,0,"Anemos Pacifist's Circlet","Anemos Pacifist's Vest","Anemos Pacifist's Armguards","Anemos Pacifist's Gaskins","Anemos Pacifist's Boots","","","",""
50560,0,0,"Anemos Brutal Visor","Anemos Brutal Lorica","Anemos Brutal Gauntlets","Anemos Brutal Breeches","Anemos Brutal Sollerets","","","",""
50561,0,0,"Anemos Trueblood Armet","Anemos Trueblood Mail","Anemos Trueblood Gauntlets","Anemos Trueblood Brais","Anemos Trueblood Greaves","","","",""
50562,0,0,"Anemos Storyteller's Chapeau","Anemos Storyteller's Coat","Anemos Storyteller's Gloves","Anemos Storyteller's Bottoms","Anemos Storyteller's Boots","","","",""
50563,0,0,"Anemos Seventh Heaven Circlet","Anemos Seventh Heaven Top","Anemos Seventh Heaven Fingerless Gloves","Anemos Seventh Heaven Bottoms","Anemos Seventh Heaven Thighboots","","","",""
50564,0,0,"Anemos Seventh Hell Petasos","Anemos Seventh Hell Coat","Anemos Seventh Hell Gloves","Anemos Seventh Hell Breeches","Anemos Seventh Hell Thighboots","","","",""
50565,0,0,"Anemos Channeler's Horn","Anemos Channeler's Vest","Anemos Channeler's Armlets","Anemos Channeler's Halfslops","Anemos Channeler's Boots","","","",""
50566,0,0,"Anemos Orator's Mortarboard","Anemos Orator's Coat","Anemos Orator's Cuffs","Anemos Orator's Bottoms","Anemos Orator's Shoes","","","",""
